WALLET_ADDRESS,UNIQUE_TOKENS,TOTAL_PNL,TOTAL_TRADES,PNL_CATEGORY,TOKEN_COUNT_CATEGORY
6KRza8TH6hF24eucgHThpPwxiVsBrvLpouQNELmjf5Dk,33,-0.090103137,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
6Mdcj23AkaKDS9Vq9QtzZSy6v11NA68Rzn4UsPV49cxb,33,1.773182349,33,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
BjwfVDXw1kmkuCTYikFD7x3thqa2jXdqf7ziZpynchrG,33,-0.432102808,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
C9dDVYDCwu9DLVDemzSsQcW9uEt7LsCjdXHRQostoA5u,33,-29.19773032,33,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
78iiPYuaQQgfPKUAQAQuTdaDWsVDd6zU1DjNPgazdo6P,33,-0.000118563,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
2Gyh934W7c4pE3R8asw2VR2AcR6cDzAD6o4th4G9CSvA,33,-3.058185341,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
CuDNJvdWiNgbAjF9buet5QScS5czczVGjNXwRANtnDeT,33,-0.087301607,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
CJwRhHi8Gk7QXwkdPd7XyMda8vbcLMi78TgXTdcvv7yi,33,0.433713948,33,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
3DG1TcQ9eaGc9aaUbQV2HC82HbWjUs4dwfPSFcrvTb5V,33,-0.02289244,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
3GuY2NNE59R23C7Gc8EpVyFr67gM7Y2kyAwvuKdNZiTy,33,0.857283842,33,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
GcJGZATZtzUeC832WWNBF1BMtJq771BVwG8JgYFRDdeU,33,-2.37174287,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
E5iGHqPCF9Qu59deDdVeNkZrtWbuHPU8bHcnxp2CN6c5,33,-9.42120847,33,LARGE LOSS (-10 to -5 SOL),MEDIUM (26-50)
3qPjrgd3zfAQMpeC14Ny61N3UR4HVXWirF8dKimM7NPw,33,-0.794648907,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
6H8vtaanmeR8qfu6NjPfhMHEovHxH3iw6NkL5Bvt8vHP,33,-0.067865212,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
ABc8WQzRUxM3PG4kvm7XbfvBSzAZdJ6t4XDUBwCEoAoS,33,7.122399823,33,LARGE PROFIT (5 to 10 SOL),MEDIUM (26-50)
HAdyKaWJVPhvodGunXn1cd1BCpxCfq51f6cHvTphfbvN,33,-0.454018116,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
5fmeQ1ZVZaz9NHhQuvs3feqMxysY6ji9GqTNvdzG39kw,33,-0.050827905,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
BBDfrv3o9npmkCTU55EtEgYxkXTA4BDjMbfDA1fxPCQH,33,-1.398354383,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
7aR6LWFcUNWjgHjLT4fDzw8RZAMtn5hoX3Vb2sczEd8R,33,-15.069184161,33,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
FvQ7FH3ZbHVuWmdY2iHEwrgeS5VUiR7X4E2URvZUckkF,33,1.129520149,33,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
Co2hCg1BWXjxhGX1SaeiPTXksj43tkAniErK6YiLpgV4,33,-0.582109564,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
2xfzA7oSGcWH22QJE8JYBgn3vC54huRm7HRRZRTppWpr,33,-2.379326053,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
4DFTDT6iJewrteDoKts24ey4eAnBUDJnsMGGXEowt2LR,33,2.692379752,33,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
2at3r9MnT9sbJM36YpzabnbBxDAdro9tw2hvA7dNC4ct,33,1.775566819,33,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
3ezLo71sEkmy2MkxzcSGbJsURiAHzDYLZ9R2FL5bwZ8D,33,-0.033121128,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
Bzqs9Gktn32dvq4c4vjAfMFvohStdTY9Wzkk5hdW3cr3,33,-0.795679437,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
7EGaroAs6zQmnpJnLzyiVZ8YW9NBMWSHZz1zE2Fbo3Su,33,-3.300000001e-8,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
HN38cjE5VGLqMos78cAEM8tT6gAhzNqJ86m6jnW42Ear,33,-27.075227708,33,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
4N63tjeEtkFXaMBsBm9HzmmZpubXz9Eo6hMp8SZrGMgq,33,-2.750725565,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
Fx8Qn87Cn2bZ5QtMxURg4jpaAWL9rCGE4bb4abRZV4Aq,33,-0.021763677,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
CJ6pV65mMoT6EMfxRD5buUeKneMUjT5qjmhjzE8PGzru,33,-0.553418543,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
6GFoPFMxSpn7ReM96a27wZke25yddyQa7akjR4mVhdJA,33,-1.318994262,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
4iogV3gpnNWYRwTq1mX6jSQnmxwX5hYkcTvnoVQgd5Uz,33,-3.4e-8,33,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
Hspo7EndCrqDrQiL65MDdHU5gF68oS2xUfQDBKQz2Zcp,33,-2.112616212,33,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
7U2NYgihT81NqWTC4JVWU2Afx4qS4wsD25nGfoHjxCmE,33,3.121781442,33,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
FxB5cRUWKXuWo2jLXtcf3vuD7dit6Zb7LPJkTX1KQfj1,33,-0.101097802,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
CKX8kaqBoVX54EaktJKdK44XmLbVfovrT2T3Em6fSsZG,33,3.473877663,33,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
5adDMM4RE4dhS4LuR14mUEWWMzLjYM72uyz1srZSym75,33,0.929976206,33,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
4SPuTVssyPYdNo4ybVP2rTisQH5ZaTeBchcQhFtyj7xh,33,-0.306527358,33,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
AZzsfb72pKqPCMwbYuUK3doVLY47Sm13GDPeUe9VephF,34,0.67119917,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
FYDJBJ875BWj7jXEPXfiErtcWioTVzUejGXE5Jz16Z9i,34,0.140046657,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
A11qYgHufvVUF5MxhftX4pJxQt7hN7yPij3sbRRZzq6F,34,-0.510144871,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
Cb7MPv8VpQtTZ5X5Z3NLSZX8M7FH9DohGcx7d4sou66P,34,0.464058137,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
4FXxcNcFyRsR6UwrsDDScNJmRDM9F9oQWe7QrnCU271R,34,-61.57868695,34,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
2Tdj46VmxoAwtD95SpfRhXhnSNKymLetXF4nci9YpBmD,34,0.398926735,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
C34J4iNJ9B8HSbBj3RpchK3N4A63go8DxTZnNr9kNTCE,34,-0.003917657,34,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
Hq9cnyaMZKFRX1HMUySRJgJqbMXKu8wadjDZVkSuiP1U,34,0.552766829,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
86iHkQ67zXqmwwzwjTuuLA71EWhcgyT7SyBArXk3PVDN,34,-0.796739586,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
FrSCD1CfqtvAuXQbdorCfSxZUb21kiBM4R7xLseibWMy,34,-2.273497601,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
H2L3HssjMunpHkr4KVMXStQjra6bpCMsLb7dkRgZrHEt,34,0.246676114,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
CuTvUCM9JzXuXLSEjKbVxf4WTTqibFzT7PkQQg2EZjL1,34,-0.783160812,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
66xnPXgrfkW2ACTbB1na594AdFLFepUCTCZ4X2UN7di8,34,-1.298030634,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
GL8zwmz6oBwDDWofNSU2XmNYaSphAvUdN5KUyam7GwVJ,34,0.736064989,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
A5aNpSDjTJSwoqmbNK1pudsPpfqSjz1SzXqnmwEmcEqn,34,-0.410257888,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
5QsHK1G7XRgeMZM2SteXVAoicnUGUX8VdXjLMLCvzDjZ,34,0.389527879,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
FDBK9j2B25dW7VDGKoXABM6nMHaV5Ke2WNMgiFMbMhZL,34,6.791299149,34,LARGE PROFIT (5 to 10 SOL),MEDIUM (26-50)
5MzQ4o5xZ72CTYnSpeicJioT8qM39eiXbeCpmTWJWWEE,34,-1.458784903,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
371wKgHVBFnDN2GPWgYATbajCUmTRzNDdxJepbfhzXVZ,34,-2.183757689,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
6y47tLkwvBJNDFFQ1PESKtJm73uPdCwTi5dPxv5kopK,34,2.594874507,34,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
HL779o1Da5adreFHUmgmiJfWy6JJTRtJ2C641DandQq3,34,-0.358915494,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
noVQxW7UEdqjrPipuvrxeyZQS1j68rb2xQFqufzEt1J,34,0.44080026,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
DhqFX5NWMtcSRM1jq1bkHLYUMysg6dUcdfAgkvTpu5f,34,-0.524009643,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
9V1ZncAD7Tmv96cSyq1GBYfJjHBxb61rqGR4dP8ywnWg,34,1.516897576,34,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
4vjoq2JtEZxf7sTn7gf7aEgaxHRbEBbz3sJAQvhD8C2u,34,0.636347378,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
8v9ZKQuXvBucYXfvazbzEvy2Mxi9HRDbWf3qsEAMVtEJ,34,-0.378278891,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
3Sv3wh8rkhWL4M6V5a3E17DAqwPBr1x4F3hpLgurE28r,34,1.195221575,34,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
G9X7mFeHd2vQUYevRsSCbgnM7SgtD1btnmVXBinEVd7Y,34,6.835572092,34,LARGE PROFIT (5 to 10 SOL),MEDIUM (26-50)
7cMDDz8HSeH74nLBBH6zd4BiRtahTs1a3Lp8oaukUmG6,34,0.33191826,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
H8RJBs22xxoEFGZGCn6pfg2ZcibPQh8gVRRFtPPwmAE6,34,-4.239281729,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
FcAuXTLbwXvugjbT9ENgG1LjWHLxbSjAUHZoQyeJwMbG,34,-0.122007731,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
J8yq3HDuEaSLFQhZfpKEKsyM9zwiYei9XRYGFnqYHdRN,34,1.086646163,34,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
7HGxpxgPnUjH7zi6USTC9fRmrVbZBStneKEHmFdTzaWX,34,-0.678307027,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
HmJ1MrbBxd9oAeTwEU5aQxXnCdLPWdQiPznfc5KS7ikT,34,-2.87482373,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
EqcEAR12MmJCBzmLrtEhx7bJxaqHM336JTjZwSY6tuH4,34,-0.912360304,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
cVPsoguQdRZkTxwdkn8GnGj3gsLddWk4XLTEJLq9usp,34,0.936196065,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
3y5VzyQwkterQJGupBZZVn2sKL5PCpTp2HZQrPYuwxCJ,34,-0.003101916,34,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
DSWQkERtzHkzrZCwWUgg4DgbHeAuD1JyN5ZUhSTyvVZS,34,-25.38947645,34,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
Ag4MtFtHrSfmwro2ethxrYkKSHjqyJ3iTUwMT13Srncp,34,-1.265249496,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
49d7RZ2RCAYDmv4uHeuQSuH5aimhthk9wQnNZYg4DCV1,34,-0.999612461,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
86Frvn1jmZ517AQ87tuTm2NVJdH2tk6e5ZKzj7kGTG9s,34,-0.503278194,34,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
29gYgZu7EEki1C71usZf1cwLSUcn6A6ncfhPsrPXdAxZ,34,-1.738158925,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
7MoH6H5C6DgeWwHYbo3QmMYyjTbts2WLK78iuKrokYBT,34,3.989509914,34,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
9Y4vHPTiqP3ZKzLD7DTNKY23KwP6AMXGKJm6dKL5Tc2k,34,0.314135677,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
4s7aNSC6JjZLzSVMVRpjH62iwr2J9wd1ePndVQjMzUGp,34,-4.026211204,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
HURYBA1AKGoJuJcCT2YK1o2p5YYtNPXsxCNJWGnKjkcL,34,-0.043278368,34,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
32Xi1KPuoBcPbCJm7rDBg7q7CRw3DBEZMicBBzk6Kkup,34,-1.613282287,34,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
BhVnhV5xA9QrBB8pggeCtFxeMjYc8qCKD3LpjZLu3wRj,34,1.720163223,34,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
AuhjtYzHfwoqavd2vMfffr7gAVZKMvVaoAJaXb1pvebK,34,0.830062862,34,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
8r1oZutbxCDXQU7maDyVn2cJaicnrdhX9FeLvmDu6hSM,35,0.686523259,35,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
F1ti7SRSJ9KdPr7M1nrSeciraGhBf3xi2j6bFwvAus3c,35,-27.672859409,35,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
GrDWPvN1W5YMjEvMtxd848CujAApG1ubUT8GUTH443up,35,-2.575219598,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
FC3HnCnR2QE5GDbdCNShzRnwQcMBsvNM8b8hpFGoHi5Q,35,-1.455955404,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
ASmmr9UH47BcNVVGxgc4yDASz6CLXWuQ9sopjRkVseRM,35,-4.620412822,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
DrkTSZmCGFzVheZvjbz7eFYBt2kWLKzrEFcyYQzBgCeB,35,0.001115322,35,MINIMAL PROFIT (0 to 0.1 SOL),MEDIUM (26-50)
FB7LXZpRWZNcPFdqFSEEHzFkBo113KyuQkMzrbrzpnaw,35,3.878028494,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
24WZfNRxWfFZRHzYKiTRWw5aFFv6TZ1p6fjUy5ZQTGuP,35,2.472556537,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
Cj28JW2xfLJZsnC6qSkBRPdweQkftCUwEvwQg9ZWNLXi,35,-0.789992279,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
AcvEETSw6n77DzaKzexRvK4uUGXaVh9kMA83pp4yj2xt,35,8.131544232,35,LARGE PROFIT (5 to 10 SOL),MEDIUM (26-50)
3MqjezwwAA7tmzgPTaimtLbmH36YXMXQu5kXyCfiuCk6,35,1.556419725,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
8c6QNkyrWukcDnE54YpYtaw1pQX4r6WJ2kozqSgkm7Qu,35,-1.760027039,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
FLFapCCvu1MA6V6dyScEXSuza51K2mnU4NA6wC4DFhhb,35,2.099906987,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
BsMKhcLht5VKwfh9EUtfHKQq6eD7AzjH9RGLDD1jR6T6,35,-0.520485129,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
A1Ucpaza9PPtec4K4x49FLaE6GRBmsdVsqmRy8ByWMkx,35,-0.474255389,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
gGrG4mVEjhJfBD5193taLSv9bwYGkaNAGH4yHsocwC7,35,-1.278927904,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
2KzK3Gvf7zVeBQahuwnpqfMgbc1eWMhyKu8PaLdShDpJ,35,2.07418855,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
5Zr7ngNs5oGxCegh5L6B3Qb5kfkC8QTmm1oeJLcSMYoH,35,-1.214508283,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
HzS6jpaoL4d4kwsvam5Gf7M5UT3XVkLQ4zhw99zLJSsH,35,0.082815071,35,MINIMAL PROFIT (0 to 0.1 SOL),MEDIUM (26-50)
3D7CiQzDRNPbJwq8zAGw9whZ51BW26xQ6qoFoCt2bYDM,35,-2.792599154,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
rQEtBU34KxRwJVWJQ1rGS8GinSnJ4ksqFCxVdni8F6N,35,3.706582244,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
8QKEyXZvPcjGv3UfDFFAHMW5hCDDjZjGGtyENm8UnRaF,35,-0.367233137,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
5h2HkA3aqRvueJsn7bmKij6yMNTav91mjH2csJLQADuU,35,-0.069423374,35,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
eXJvZBSCLRwuCnbmRwjQdv1XQ84pWif9CEQornndJJt,35,-0.752152193,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
4NTjgXmp5Spu8vvZRkDMCXdQCHeLhFKES2DhCUyHat8t,35,-1.4453188,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
ANMJHR9U7uBgAA9mfaTcUkU23u6pHqgNTnH8mMMHgR3n,35,-0.005420769,35,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
6PyiQLJ6BesD2xdB2AReQAwihemYB4ADsqJMo3Xqpd8y,35,-5.763861844,35,LARGE LOSS (-10 to -5 SOL),MEDIUM (26-50)
Hup7nwkjGeMeMiXCA9nkpxxpcAjA1gEybVWCGHaRL8Vh,35,-18.925636072,35,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
FR925cnpD2c2HtbWT2aSPzgJJmqVePxgZGwn7Mpmpzn5,35,-0.451638682,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
HWjGkUiEBQVKVrN1Xg4warnKwG5a4VX6QXwmxkBYCLZT,35,-0.244360047,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
3CcVJPNJ7xsJakMm9nUKKUbk9tYmAgzFXEw5WvEoXbM1,35,0.625638388,35,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
6Ttrkt373qiu4UDcUKMyZ6vmZVJ2VB4qxgn5NMaRYh6H,35,-6.207041151,35,LARGE LOSS (-10 to -5 SOL),MEDIUM (26-50)
2jySh5TqZqCS9jqSXz6Ei6JG2ARhJNoWixj5hVFGNaDF,35,-0.863749424,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
2pu3FWmhGrTZmH6mYeowyqdEvDMGVQ3bqwQjvYjx6dxC,35,-13.666559123,35,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
9YrQMS4JUUFTs8xx9x9uf61zRWLG3wTd1S5zodT6euxf,35,-0.219416411,35,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
GQASRjPJsjfpSoSa5P2PNmML5GdrezxDtU8aPSCtarP5,35,1.888164813,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
5Sqzjn8EntEh6v7GneB7HFRmgpUSXwvxd9NXg8YXAVMQ,35,-1.582880653,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
BjZdKsmcRVnVcXsgzkc77mPgVBFMNTXb2No9tUz7isbW,35,4.891585057,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
7QcuGuNfDq3PVQFEDo4etQzGCskJ5S1K29ovryycBPKn,35,-0.094394386,35,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
8nZfQzgFU1x2VQFtbBf5xzWZahBKFtzJz1UcNuZkFo7t,35,-3.317637228,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
FE5YjHaqd7JKiYNNWcQ2oXSpnAxhztEg6AN64a1br57t,35,3.281159292,35,MEDIUM PROFIT (1 to 5 SOL),MEDIUM (26-50)
5aP8D54QE5XjYkjdmh9p4uSs8KobuDmjxDDuSaoMZdnq,35,-2.397292166,35,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
BxWjALkXXhnmqB5ZBCDysymxErKRZXjTz8tvjNJgJEz5,36,-0.364385087,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
AZdftUeq2MyecC76reYSqrW8DiaamMHDxRgn1p6cEDf6,36,-5.871552662,36,LARGE LOSS (-10 to -5 SOL),MEDIUM (26-50)
DdyuzVAm66vZCtitZj6aBoGLBruRvSG4uq84p5PPtDs6,36,-0.35428792,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
GnpSj9J8MPr2ysSzbKP5ZRrjcd18QtZB6iZDpvzdsgBs,36,-2.097088426,36,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
B5SXQgsmHQ1JuhJXWuK9zJWFUhaoeWU9cp6bd6cBQ9LP,36,-30.526078048,36,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
9yY8maWRpvcoPQ5V2PeAG1PBDa2t44EgzupySvH76vWr,36,-3.039747779,36,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
65JFPbvb9o4PFzGkJ6vYi2BdJkfiYxbELpwNUuM197CG,36,-0.658754264,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
2r7qbcMpagTwbJHz1xu5zMvf26tEeKjiXcmXZ1T2WnUH,36,-3.408109327,36,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
GpBbs1T41XX4SX8JFBSFr9hQXr1huYKH3L5SVRnbk7dy,36,-0.054672333,36,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
5DagpTWku8poYKbp3eK3tvcKZyfn2otrokQKUfAqRrtr,36,-38.106251336,36,EXTREME LOSS (< -10 SOL),MEDIUM (26-50)
GNkFtv8N2z8VMDEcseDbX6PVbj3USNzByYepRunq6eAK,36,-0.745244468,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
9ciyWNSja1XREPVbD8wBrqHXLoLLoHQDP2DBFJuWGqho,36,0.095485572,36,MINIMAL PROFIT (0 to 0.1 SOL),MEDIUM (26-50)
TwVjKrXyHmKRcwLhxD9WpCLLSTenSMcy27QLrqMAAPW,36,-1.29662575,36,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
ARDCRvx8eodSRksog7YHk9b3bYBEhhyQGCoZPtfyYDDT,36,-0.088599556,36,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
CrfV54XTw6Zo4mq4EHij6uehin6aEur9YYVKnupck9b,36,-2.447548759,36,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
GfQEKudBbbqfGHjPouPWNCtGH5RL9ynHmTvMvWXAhavk,36,-0.004127316,36,MINIMAL LOSS (-0.1 to 0 SOL),MEDIUM (26-50)
HS355owiQTx4c73i5XaAMQ3ZUAKzREd4A9h2yHpqNwbJ,36,-0.105818941,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
3YAEd29RJpsyDdbW478iA7TFDGfAtwELfGXKtwYZJQDD,36,7.314635593,36,LARGE PROFIT (5 to 10 SOL),MEDIUM (26-50)
DG2H3A5YnvJdRYq5smykvTkQopF9MwiLR8LEvcUnQGvT,36,0.106433932,36,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
7tgw4JicXLHDGqpUX1BW5SvaY4KoEMAoGP5y1LvydjtG,36,-0.182515301,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
5RVqAgJ4RcCzSaZ3vFNWW7znLkWtAdeVybi9RFQx3Y7b,36,-0.258409988,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
HtKKGAPkXMxu6C3gXsd6Yekn1GyYCrvBjbmvPrDuA9Vr,36,0.134318201,36,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
B9Lg7WAanG2jsmXcwyMuBfnmQz1ySEpNer7uDnhx5dte,36,-0.524571581,36,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
ELty9C8LQFx2HmPDJBziGa3svqK8TyhUj4PZgsbFLeoP,36,-5.428249772,36,LARGE LOSS (-10 to -5 SOL),MEDIUM (26-50)
7N2hXCkVri6R9ftUU37TdJ4AEAiLivEhnBw4hd87Rq6x,36,-4.168429376,36,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
3hf16ivmRrhgdfcEQQ78PoYBh5Rf9QsoQuG7by61Av8R,37,-0.331405282,37,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
5YeDe3pdsbn2b4Bgz632KNfr18zpZTSkEnvZzoLeBjqv,37,-1.191651646,37,MEDIUM LOSS (-5 to -1 SOL),MEDIUM (26-50)
6BPsBx9Pa5ujtfLumpruWLhr8JYfsM4pTpXYFBmW2q5P,37,0.135947967,37,SMALL PROFIT (0.1 to 1 SOL),MEDIUM (26-50)
6tGSJnkscfMj4z9hnZpb5FmGmCSbFTLM4ceSCD5fdTsc,37,-0.9760417,37,SMALL LOSS (-1 to -0.1 SOL),MEDIUM (26-50)
