WALLET_ADDRESS,EXIT_STATUS,HAS_EXITED,EXPECTED_ROI,RISK_ADJUSTED_ROI,ROI_STD_DEV,PROB_POSITIVE_ROI,PROB_NEGATIVE_ROI,EXPECTED_ROI_CATEGORY,TOTAL_TOKEN_COUNT,VALID_ROI_TOKEN_COUNT,PRE_2025_TOKEN_COUNT,PRE_2025_TOKEN_RATIO,HOLDING_TOKEN_COUNT,FULLY_SOLD_TOKEN_COUNT,PARTIALLY_SOLD_TOKEN_COUNT,RANK_BY_EXPECTED_ROI,DATA_QUALITY_WARNING,DATA_LIMITATION_NOTE
GMWh8MddDxecNWAeJoGv3kpxu6ikGxAxFMRum9hNpw8s,EXITED,1,-0.3276699193,-1.540159596,0.2127506267,0.1428571429,0.8571428571,LOSS_30_TO_40,15,7,0,0,8,7,0,800,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
EJ49zrv1JndZAqnNw9xEsANBysGsofXbhn1bmimzvwt3,ACTIVE,0,-0.3295969518,-1.495463934,0.2203977938,0,1,LOSS_30_TO_40,23,19,0,0,13,10,0,801,"null","null"
4fmBnxB67ANW1gaxBjQ7ftron2iJhJv2N6U8pMzLa34Q,EXITED,1,-0.331467483,-0.7920630843,0.418486216,0.25,0.75,LOSS_30_TO_40,5,4,0,0,1,4,0,802,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
GyTpPGQU4rq6kZvQf6Wxnv28hGyZyqheWkvDanrQ1Nvn,ACTIVE,0,-0.3320893049,-0.7815180021,0.4249285416,0.1875,0.8125,LOSS_30_TO_40,16,16,0,0,0,16,0,803,"null","null"
8CYRFuTnWPd2r6AJNX5MxGJrDot2NBQfx7N8BmdJuaYo,ACTIVE,0,-0.334750698,-1.48237751,0.2258201407,0,1,LOSS_30_TO_40,14,14,0,0,5,9,0,804,"null","null"
G5hiDJw4cX4mEjMUeXxJLDa6J8eHb1tXV2VSApEbGMo4,EXITED,1,-0.3351599164,-0.9928339972,0.3375790085,0.125,0.875,LOSS_30_TO_40,31,24,0,0,7,24,0,805,"null","null"
GxXXfGzNZcwZqyNFmTYgP58Tr2ady9J1gKW8CarFNZaV,EXITED,1,-0.3357312708,-0.2606074402,1.288264336,0.1666666667,0.8333333333,LOSS_30_TO_40,29,18,11,0.3793103448,0,26,3,806,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
Bcex7WR25VfDRoiu9YhbSCJ1wVuZuSgsdZoHhVgU3Tq2,EXITED,1,-0.3357852032,-1.547528104,0.2169816511,0,1,LOSS_30_TO_40,5,5,0,0,0,5,0,807,"null","null"
EmHcpFBYY7RZahXtiBMhMrhtCHWDPvU687JrkVaHEe7Z,ACTIVE,0,-0.3382399811,-0.6322476941,0.5349801736,0.1785714286,0.6428571429,LOSS_30_TO_40,33,28,0,0,12,19,2,808,"null","null"
mLc7kSJjAidWHgjYnf5mYHMQDpvXrFu5q2YfP1rAq14,EXITED,1,-0.3407333289,-1.546228993,0.2203640796,0,1,LOSS_30_TO_40,12,7,0,0,5,7,0,809,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
F8fxpJ51muSrKWD8XDi4exvBJqFFfoMbmogTyxefdww3,EXITED,1,-0.3422762753,-0.9162923882,0.3735448201,0.08333333333,0.75,LOSS_30_TO_40,12,12,0,0,3,9,0,810,"null","null"
4gvoopYuyHBA8Veg3HL7znEpFsUpacfPUwb9GyofuaMo,ACTIVE,0,-0.3427527686,-1.024211704,0.3346503142,0.1111111111,0.6666666667,LOSS_30_TO_40,10,9,0,0,1,9,0,811,"null","null"
87WL7q5eid5dEdxBsbKWZ7hj3MZd42PFJ25W9YxkcStT,EXITED,1,-0.3438860615,-0.2952467982,1.164741036,0.12,0.88,LOSS_30_TO_40,31,25,6,0.1935483871,0,29,2,812,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
ErCJQYa5BqXSLpGFgxDbi6vyWmtEMZZ6Wg2ojvvRbkMj,EXITED,1,-0.348094478,-4.9969363,0.06966158002,0,1,LOSS_30_TO_40,14,14,0,0,0,14,0,813,"null","null"
BMbGqxTsg7kksCR5Y3XqPQkEnLEVsKjsyZRo5eihi5Ec,EXITED,1,-0.349384772,-1.503039439,0.2324521652,0.1176470588,0.8823529412,LOSS_30_TO_40,42,34,0,0,8,34,0,814,"null","null"
8pzf4m5zTLajwh9toCN2yBj25NY33CycTJdXinREMcu4,ACTIVE,0,-0.351683519,-1.329006959,0.2646212774,0.1578947368,0.8421052632,LOSS_30_TO_40,23,19,0,0,4,19,0,815,"null","null"
99P58TTw4ZwHXKZYMsu4K5J27DC5TF6NmtcfvrtQvruw,EXITED,1,-0.3572400192,-0.9567291001,0.3733972545,0.1666666667,0.8333333333,LOSS_30_TO_40,14,12,1,0.07142857143,1,12,1,816,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
eEHpWayQP7xNX5zZJa9LqLmV94JRe3q2vwpqjsm4Xfy,EXITED,1,-0.3586616632,-7.408288101,0.04841356847,0,1,LOSS_30_TO_40,7,7,0,0,0,7,0,817,"null","null"
A47Af9tTQoz6FZG9wGxbiQpVk51icApDszM6n885Q5Yn,EXITED,1,-0.3586766786,-0.9201259743,0.3898125785,0.1666666667,0.8333333333,LOSS_30_TO_40,25,24,0,0,1,24,0,818,"null","null"
46dfYEBuBmiMNJL85iSby5NvaLkFxoj4gBAe8aCqs2iU,ACTIVE,0,-0.3653308935,-1.1362998,0.3215092473,0,1,LOSS_30_TO_40,7,4,0,0,3,4,0,819,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
CPKooYBbELHt1WzhUsBQqKDWnJPJGwNqUCWQd5FwSQ4d,EXITED,1,-0.3691150541,-1.283374158,0.2876129706,0.1111111111,0.8888888889,LOSS_30_TO_40,72,72,0,0,0,72,0,820,"null","null"
CJZrbmZvbKA1Na5Gi4LaaYFGeM89dH8pKUWfD2oWSEFP,EXITED,1,-0.3698661874,-0.9456333413,0.3911306541,0.2,0.8,LOSS_30_TO_40,5,5,0,0,0,5,0,821,"null","null"
H5SQGVWW56k6tK3NKKqfTf66c5vrKWwQjBWhXr1ddxYQ,ACTIVE,0,-0.3699824965,-1.057418188,0.3498923138,0,1,LOSS_30_TO_40,10,9,0,0,1,9,0,822,"null","null"
ESGTpaQtXxudaLiWLAuxHfr5mci7wxWVKHXuGbW9Rdf8,ACTIVE,0,-0.3722599083,-0.959277238,0.3880629015,0.2222222222,0.7777777778,LOSS_30_TO_40,9,9,0,0,2,7,0,823,"null","null"
BVsBVrULo3ADJedqnSBivARGaZrq3iTQ6yMVJaDpaB36,ACTIVE,0,-0.3741722997,-1.428489567,0.2619356196,0.06451612903,0.935483871,LOSS_30_TO_40,34,31,0,0,3,31,0,824,"null","null"
cjcew6pShkVGYv8MDyT17bVqpupBWa4aVi5oRw26zRS,EXITED,1,-0.3744194999,-0.4606674988,0.8127760279,0.1818181818,0.8181818182,LOSS_30_TO_40,11,11,0,0,0,11,0,825,"null","null"
9zQRtfRCNaFaGAvpZGdbafT7rb78PXAEJRqaHUNhqYY3,EXITED,1,-0.3820472229,-0.3007943036,1.270127852,0.1111111111,0.8888888889,LOSS_30_TO_40,29,18,11,0.3793103448,0,27,2,826,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
DzLf1ErDBaw19wTFc2gQxUpn1DVgfa4yoPyXjchxZrpd,EXITED,1,-0.3839920513,-1.157351109,0.3317852709,0.1714285714,0.8285714286,LOSS_30_TO_40,55,35,5,0.09090909091,15,39,1,827,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
4gxC61kcbv6LmGkVAdN27iL1hno7jusvBq84XRHssmLZ,EXITED,1,-0.3842094134,-0.2639448254,1.455642909,0.1,0.9,LOSS_30_TO_40,32,20,12,0.375,0,30,2,828,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
5wzA8uMqxcWU9wgi8zLPeUjyKqAbAjKyPZGv6rnbZHN6,EXITED,1,-0.3889928966,-1.00128344,0.3884942874,0.1428571429,0.8571428571,LOSS_30_TO_40,33,21,1,0.0303030303,11,20,2,829,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
2SBNmZTdV621K9GhfxCUKajNuk49pcsGgw5f3tb7Fuys,EXITED,1,-0.3893139785,-1.053246585,0.3696323199,0.2,0.8,LOSS_30_TO_40,5,5,0,0,0,5,0,830,"null","null"
BHimTu9FhSKE6BuBumc9FxgQVf66WKuNxDW8UxasEM8q,EXITED,1,-0.3901424124,-1.68657732,0.2313219843,0,1,LOSS_30_TO_40,13,12,0,0,1,12,0,831,"null","null"
EAUwXNmPf5uumx1uVMMecxk3kEFe6UE1Kfh8d8Q5hHVc,EXITED,1,-0.394443135,-1.095241034,0.3601427657,0,0.8571428571,LOSS_30_TO_40,15,14,0,0,1,14,0,832,"null","null"
9112pz9WoaW5HFwTjMAW4ixcTRtB67rkeZ83vFbwTZGU,ACTIVE,0,-0.4002435453,-1.540530515,0.2598089044,0.1428571429,0.8571428571,LOSS_40_TO_50,9,7,0,0,2,7,0,833,"null","null"
E7qP4NDK64GuuTkj2WNqbqez9f3vj4U7QdU1BFhbfH24,EXITED,1,-0.4007203828,-0.7000570352,0.5724110504,0.1025641026,0.8974358974,LOSS_40_TO_50,51,39,1,0.01960784314,11,40,0,834,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
2yWwL212z41mXU6XEh9GR4rtUAa6KYcTrfCTYDxsqfAo,ACTIVE,0,-0.4016156637,-1.072429306,0.374491504,0.1666666667,0.8333333333,LOSS_40_TO_50,23,12,0,0,11,12,0,835,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
8NjL31LK8osvm3u6EHHPR4Jhrrn7i4aRWR4ieqGP3Z3,ACTIVE,0,-0.4025506615,-1.111060096,0.3623122305,0.2352941176,0.7647058824,LOSS_40_TO_50,19,17,0,0,2,17,0,836,"null","null"
EcEG6SFukwGJba9ZKe9ZaQ8T11FKxJHjHyZcbeMkgfDz,EXITED,1,-0.4056072314,-1.022831124,0.3965534699,0.2,0.8,LOSS_40_TO_50,14,10,0,0,4,10,0,837,"null","null"
3SA82XjrPhZNAQwqs9DAB3gXN8StsqRGcnZcAHSM1Fqo,EXITED,1,-0.4084672379,-1.014171557,0.4027595086,0.1111111111,0.8888888889,LOSS_40_TO_50,9,9,0,0,0,9,0,838,"null","null"
FWZndt2nx9D2q6k4D9Crtm8mcaBQJSXJw4uwT8rPFVkE,EXITED,1,-0.420795525,-10.367262581,0.040588875,0,1,LOSS_40_TO_50,46,2,0,0,44,2,0,839,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
2fNP79eb729NNwY3bfwvSsRahvvhVCSS4gEnr3d2rWVv,EXITED,1,-0.4222304965,-2.948493189,0.1432021271,0,1,LOSS_40_TO_50,22,22,0,0,0,22,0,840,"null","null"
C1fFEza9R8JnNPm5zhsxiQrRgofDNm4KPVfGRNozL4JK,ACTIVE,0,-0.422747932,-1.053063498,0.4014458128,0.2,0.7,LOSS_40_TO_50,12,10,0,0,2,10,0,841,"null","null"
C3dnXPLMWoTbtvz5Kp1W7z2wXi3kpuxeBoezNJrB5ALB,ACTIVE,0,-0.4235160569,-1.552651335,0.2727695829,0,0.8333333333,LOSS_40_TO_50,9,6,0,0,4,5,0,842,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
GcZ5R6ugHMQ7wJcjx74755eRwY2dFwbduVgZhc4ECEFy,EXITED,1,-0.4301862485,-1.517748802,0.2834370537,0,1,LOSS_40_TO_50,7,3,4,0.5714285714,0,7,0,843,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
BXwWt7SS8DGSt1BHLDBDhrFqFrcLd6m1539VQVwn9s19,ACTIVE,0,-0.4339285095,-1.763387472,0.2460766658,0,1,LOSS_40_TO_50,34,26,0,0,8,26,0,844,"null","null"
92bBB8tmo27fpcKgidkkrHNN5RS1TCJubNvzsaP5GXAB,EXITED,1,-0.4347317217,-1.222752219,0.3555354183,0.1,0.9,LOSS_40_TO_50,17,10,0,0,7,10,0,845,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
BHV5avSLVQT65LL19xd3iZJ1caXtbsmLPJAcofV1dWe6,EXITED,1,-0.4403132956,-1.581797082,0.2783626931,0.1052631579,0.8947368421,LOSS_40_TO_50,39,38,0,0,1,38,0,846,"null","null"
BPWdTSWeVxKEjpLZZpJXaW2JLAZnqJ31z8uMAk69Fnwa,EXITED,1,-0.4451292131,-1.129074414,0.3942425828,0.1428571429,0.8571428571,LOSS_40_TO_50,8,7,1,0.125,0,7,1,847,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
C9823ZLdRWX7H1tCDxRUY41kSYTDX1ksfeLBwNDUigQ9,ACTIVE,0,-0.4481918671,-1.380252022,0.3247174138,0.125,0.875,LOSS_40_TO_50,9,8,0,0,1,8,0,848,"null","null"
BRGVC1pcUQvD5EjfxHLCr5kdRGBTARFXvArmkscsoRPN,EXITED,1,-0.4503220331,-2.102173501,0.2142173483,0,1,LOSS_40_TO_50,10,8,0,0,2,8,0,849,"null","null"
C85JeKvi7T3iTXwg2jCr5R4DZDKJrAnuZoju4CY8CLtQ,ACTIVE,0,-0.4550089696,-2.773862009,0.1640344646,0,1,LOSS_40_TO_50,12,5,0,0,7,5,0,850,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
FQyxCSC9CR14SFmE8uD4iowfiDhh95UMTf1cGbj9jX4h,EXITED,1,-0.4552630164,-1.105382327,0.4118602272,0.2352941176,0.7647058824,LOSS_40_TO_50,18,17,1,0.05555555556,0,18,0,851,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
9ASvk2zNvDEC1FbTrAJXbSc9C8Lx7cnJqY79nsqfUTtF,EXITED,1,-0.4652441743,-1.696034467,0.2743129243,0.09803921569,0.9019607843,LOSS_40_TO_50,51,51,0,0,0,51,0,852,"null","null"
8Jf4wrsLNjanWjtLPmJQEqSQ6AjrkSCcTJVAr4cpc4oS,EXITED,1,-0.4686637205,-1.629227252,0.2876601283,0.2,0.8,LOSS_40_TO_50,5,5,0,0,0,3,2,853,"null","null"
5pmkWibxBrMnoUWeKSxEgXrEjexN1ffLoreYsCEbAZL,EXITED,1,-0.471183292,-0.939623268,0.5014597957,0.1363636364,0.8636363636,LOSS_40_TO_50,31,22,9,0.2903225806,0,26,5,854,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
4CiWVY9jCyWwVMxusKuiWdwRx2eTZdjvbEu6F2ENRhks,EXITED,1,-0.4736054121,-1.188539569,0.398476773,0.08333333333,0.9166666667,LOSS_40_TO_50,73,72,0,0,1,71,1,855,"null","null"
D9vfesEiDvyyTp9ZU9AijRCx3xskZCiMwmJqDGksUc7N,EXITED,1,-0.474666758,-2.391147397,0.1985100369,0.04587155963,0.9541284404,LOSS_40_TO_50,109,109,0,0,0,109,0,856,"null","null"
32QH8CfAvpiAoWDTduBEXj7xvdKiUDdtZ2xnAvRDtPUq,EXITED,1,-0.4788339925,-0.9974115658,0.4800766393,0.1666666667,0.8333333333,LOSS_40_TO_50,13,6,0,0,7,6,0,857,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
mm2Sr41dnmmyAdsNoYrxT7BaeGigZiVREW3vrcQnRKf,EXITED,1,-0.486729883,-1.029577811,0.4727470599,0.125,0.875,LOSS_40_TO_50,14,8,6,0.4285714286,0,14,0,858,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
5m87sFzLvFF3211FXWCYZTgPMTtX1vyUXwzhcvWu6DF8,EXITED,1,-0.4891449641,-1.300507671,0.3761184767,0.2,0.8,LOSS_40_TO_50,11,5,0,0,6,5,0,859,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
G7JBUQ3gvq6jx1Vfp5JnGizA8JKpGkTHzEThUPcMGWtT,EXITED,1,-0.4923522486,-3.463315499,0.1421621128,0,1,LOSS_40_TO_50,22,22,0,0,0,22,0,860,"null","null"
Ff6YscvkuCEAFL6gWRUXZBmQbNaYn66AoGbwNGjebgmE,ACTIVE,0,-0.4938488661,-1.363367277,0.3622273136,0.1666666667,0.8333333333,LOSS_40_TO_50,6,6,0,0,0,6,0,861,"null","null"
2j5CVoLvknakBhGXLDPi8GM6ATrXytrcpX2hVWaJAeP7,EXITED,1,-0.497603256,-1.935848618,0.2570465745,0.2,0.8,LOSS_40_TO_50,5,5,0,0,0,5,0,862,"null","null"
6M8t1bbKWUoiNtp9AWyxKB1zk4Y1TTajyABHoDUaa7qf,EXITED,1,-0.5018164623,-1.444947762,0.3472903834,0.2,0.8,LOSS_50_TO_60,8,5,3,0.375,0,7,1,863,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
2tgYjdFs2nB6k1bjj3RvvkmEPoQ47ZHFXzF7gvaa1psm,EXITED,1,-0.5019100868,-1.539872197,0.3259426904,0.25,0.75,LOSS_50_TO_60,7,4,3,0.4285714286,0,6,1,864,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
ASisHGdnkbpBbzAXpfi1VcQZxzTQjyXxquz3D5ZaqUb7,EXITED,1,-0.5041970019,-2.620207719,0.1924263478,0.03361344538,0.9663865546,LOSS_50_TO_60,119,119,0,0,0,119,0,865,"null","null"
J2NRJ9ruQujFYyCw7Q7KueSquaSArccTqUaXBuqbo1P5,ACTIVE,0,-0.5048023976,-1.967588168,0.2565589719,0.07142857143,0.9285714286,LOSS_50_TO_60,17,14,1,0.05882352941,3,14,0,866,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
HcnUH6FjaBm57xyzZRZ7wevDgyDi7C7fhQPyYRARtk3A,EXITED,1,-0.5102944851,-2.02431666,0.2520823423,0.1666666667,0.8333333333,LOSS_50_TO_60,6,6,0,0,0,6,0,867,"null","null"
5W2ioramB1Arkopzjo6N6amYETEAc6iv1WrLKUifXFhp,EXITED,1,-0.5110151424,-1.056045951,0.4838947983,0.1764705882,0.8235294118,LOSS_50_TO_60,23,17,6,0.2608695652,0,21,2,868,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
HbrXGUt28hMxnnDRReNeooLrUVF1LqKH4Uj872ZncTYZ,EXITED,1,-0.5132121802,-1.531444463,0.3351164162,0,1,LOSS_50_TO_60,10,8,0,0,2,8,0,869,"null","null"
EvBqDz9MHTXn11kVdjWZ166EDYHVfYAxTJ4oqcFrKiJ1,EXITED,1,-0.5191691298,-1.196477673,0.433914599,0.2272727273,0.7727272727,LOSS_50_TO_60,29,22,7,0.2413793103,0,26,3,870,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
jeWorWTf1577ns4jFj7HbEvardDC52xE6kkWMBx6PdJ,EXITED,1,-0.5194319467,-3.72125606,0.1395851128,0,1,LOSS_50_TO_60,21,21,0,0,0,21,0,871,"null","null"
5WM2bTzERkzcCJgaCz3ocKwQqUCjDJo3XDXX4NsaRuwT,EXITED,1,-0.5196142825,-3.674678247,0.1414040217,0.004184100418,0.9958158996,LOSS_50_TO_60,239,239,0,0,0,239,0,872,"null","null"
CJZJkRWE1mJ9YFTKxiN768BQZQZeEiWyr5kcKzo3KkL7,EXITED,1,-0.5219088982,-4.849465001,0.1076219538,0.01132075472,0.9886792453,LOSS_50_TO_60,265,265,0,0,0,265,0,873,"null","null"
5kadm1DEuXcYFfo2CkgGRUJ3RCFnMcWsEhXU1DFAeJhG,ACTIVE,0,-0.5226299177,-2.688955485,0.1943616845,0.03858024691,0.9614197531,LOSS_50_TO_60,648,648,0,0,1,647,0,874,"null","null"
8LeAYA5gie2fYZfaUUdY246q5tav99EpDE9LDynYNSz9,ACTIVE,0,-0.5276802042,-1.426641482,0.3698758313,0.07692307692,0.8803418803,LOSS_50_TO_60,331,117,0,0,229,102,0,875,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
CMUA1Dv53S6K1boeq5vRWS2cpfgaSEJjALKrf3ZuCvLo,EXITED,1,-0.5362987702,-1.09617299,0.4892464741,0.25,0.75,LOSS_50_TO_60,8,8,0,0,0,7,1,876,"null","null"
8U6Xndrw996d2yPm72qaShkJcYESVyC7k4QxUsPd93vH,EXITED,1,-0.5462011109,-1.487551599,0.3671812873,0.15,0.85,LOSS_50_TO_60,26,20,6,0.2307692308,0,24,2,877,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
9J6PS6Gw5mvYFDwyLpr381Necm4pjxY2exw9U2ZZFkhC,EXITED,1,-0.5464243712,-1.225161595,0.4460018772,0.2,0.8,LOSS_50_TO_60,8,5,3,0.375,0,7,1,878,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
6ZktapxGov7ouj4qc6gjHLi2gToqyJbLr9cuhNWv1qFK,ACTIVE,0,-0.5768055709,-1.520387355,0.3793806684,0.1428571429,0.8571428571,LOSS_50_TO_60,22,7,14,0.6363636364,1,21,0,879,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
DVAKzL3VM6D2TjhjfkBXfJms3QEwjpBeHXhUWKacbi8Y,EXITED,1,-0.5773385771,-1.891489027,0.305229673,0,1,LOSS_50_TO_60,13,10,3,0.2307692308,0,12,1,880,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
EbDj7UBkX5txHq7MZsWV4Ae8tJGkr9Qeii74HpQ2bRUM,EXITED,1,-0.5791435311,-1.345455938,0.4304440708,0.1818181818,0.8181818182,LOSS_50_TO_60,32,22,10,0.3125,0,30,2,881,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
Woo2MmFHXkADgxkpKTsVZyRVDwxKf3Dz6Qjb97TjK89,EXITED,1,-0.5826420272,-1.378295328,0.4227265487,0.1739130435,0.8260869565,LOSS_50_TO_60,31,23,8,0.2580645161,0,28,3,882,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
HQq9A8ajoF9FZsaVE2pVCHfGFt9rZ8w8QauXAuBecq2Z,EXITED,1,-0.5830282299,-1.293639923,0.4506881856,0.1818181818,0.8181818182,LOSS_50_TO_60,31,22,9,0.2903225806,0,29,2,883,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
8hEpPgrGSfLbxksG4Bac3hSVWf6nSGr9bgzFHYtVdQPo,EXITED,1,-0.5887129597,-1.537125707,0.3829959754,0.2,0.8,LOSS_50_TO_60,7,5,2,0.2857142857,0,7,0,884,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
EjMEM6pyPLkKBDE8qyXshPCZg1oSF2uZseq7qnhH3pmK,EXITED,1,-0.589913573,-1.218369333,0.4841828802,0.2,0.8,LOSS_50_TO_60,13,10,3,0.2307692308,0,12,1,885,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
89PMns6zZckgGnC5p32a7KuaD29k6GFSDNx5sSnVdfqJ,EXITED,1,-0.5910825309,-1.752925568,0.3371977348,0.08333333333,0.9166666667,LOSS_50_TO_60,33,24,9,0.2727272727,0,31,2,886,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
GXhw1bsDZ6LvCE9ft5fYQFrhhhKcr1V3Rrswbj5tV3pf,EXITED,1,-0.5916108471,-3.627577193,0.1630870456,0,1,LOSS_50_TO_60,4,4,0,0,0,4,0,887,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
ETitLaRah1cuj4tGPvTedfMvS1DiN5HQRscHwXuEJQkA,ACTIVE,0,-0.5968322481,-2.987724127,0.1997614983,0,1,LOSS_50_TO_60,7,4,0,0,3,4,0,888,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
DW3DyqWKQ1nm8XJGFzaTv48VRRp7ULXgr8yjADnmsSkc,EXITED,1,-0.5987888486,-1.949048442,0.3072211216,0.1,0.9,LOSS_50_TO_60,13,10,3,0.2307692308,0,12,1,889,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
Qdrgn8snFjCZdLpp2Vc68yxdoxyV7a9v4WBHHexyhTT,EXITED,1,-0.5998450986,-1.867249777,0.3212452379,0.2,0.8,LOSS_50_TO_60,8,5,3,0.375,0,7,1,890,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
E13NKtgAeV7PcqRHZG1DC2BV5wJ1Ci7RcHtn1f5LcKCa,EXITED,1,-0.6000163401,-1.789359221,0.3353246979,0.06153846154,0.9384615385,LOSS_60_TO_70,65,65,0,0,0,65,0,891,"null","null"
A64R58Ak4X5GTMYwes3zpzP4Pz6D8cLo2X6P6Jft3zEB,EXITED,1,-0.6010542083,-1.823953748,0.3295336897,0.1176470588,0.8823529412,LOSS_60_TO_70,27,17,10,0.3703703704,0,25,2,892,참고: 30% 이상의 토큰이 2025년 1월 이전 구매로 추정됨,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
GKcf9iWtYfAdAj2J5jvgGzzbPcZ7uNCqHpkMiUhjko5R,EXITED,1,-0.602863242,-1.786633031,0.3374298087,0,1,LOSS_60_TO_70,13,10,3,0.2307692308,0,12,1,893,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
