WALLET_ADDRESS,EXIT_STATUS,HAS_EXITED,EXPECTED_ROI,RISK_ADJUSTED_ROI,ROI_STD_DEV,PROB_POSITIVE_ROI,PROB_NEGATIVE_ROI,EXPECTED_ROI_CATEGORY,TOTAL_TOKEN_COUNT,VALID_ROI_TOKEN_COUNT,PRE_2025_TOKEN_COUNT,PRE_2025_TOKEN_RATIO,HOLDING_TOKEN_COUNT,FULLY_SOLD_TOKEN_COUNT,PARTIALLY_SOLD_TOKEN_COUNT,RANK_BY_EXPECTED_ROI,DATA_QUALITY_WARNING,DATA_LIMITATION_NOTE
2Zjz3gSnAeP7yQuVvS9MHnE5UFgT891mK9Qnb4vvgs45,ACTIVE,0,-0.1055859306,-0.1898816992,0.5560616481,0.1875,0.78125,LOSS_10_TO_20,65,32,0,0,30,34,1,559,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
8CT8QWyMALAAVT9YBTdiaNQHeDKggej6kQNGq8UDmvKR,ACTIVE,0,-0.105717391,-0.2607090376,0.4054995255,0.4,0.6,LOSS_10_TO_20,11,10,0,0,2,9,0,560,"null","null"
DvQ4Eo99AnqwhcDCmXfrPZnrK1n41ymsoRFifrUVMwLC,EXITED,1,-0.1061796315,-0.2687495481,0.3950876654,0.4210526316,0.5789473684,LOSS_10_TO_20,119,114,0,0,5,114,0,561,"null","null"
FUy3yePUQ8QVyBssQK5ykm7u24d17r512zKiaxPYZppV,EXITED,1,-0.107086861,-0.1952547537,0.5484468829,0.2580645161,0.7419354839,LOSS_10_TO_20,32,31,0,0,1,30,1,562,"null","null"
J33bqCiaSLhzCH8oo9n631Voce6hE2iRjzu7xqv24pHH,EXITED,1,-0.1073517774,-0.2301026882,0.4665385627,0.2927536232,0.7043478261,LOSS_10_TO_20,381,345,2,0.005249343832,34,341,6,563,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
3BbPxZdTaaMCTHtduruCxyixFSgg1qG4cJVhCaa5zfTb,EXITED,1,-0.1075624977,-0.2946124339,0.3650982963,0.4482758621,0.5344827586,LOSS_10_TO_20,58,58,0,0,3,55,0,564,"null","null"
25NJ64x2FXoWNtxQXzw3VHZkGQo5bLZ4e3QBNgdts8Kc,ACTIVE,0,-0.1075798096,-0.5192811453,0.2071706446,0,0.8928571429,LOSS_10_TO_20,30,28,0,0,4,26,0,565,"null","null"
34KXcPJFDAAFUhVhWKjvQFYYPpEf2X1xES1FXsBctyvC,EXITED,1,-0.1079584216,-0.3656531882,0.2952481344,0.6875,0.1875,LOSS_10_TO_20,16,16,0,0,0,16,0,566,"null","null"
47UhASRYMxdD8arPQwiAHpM1Rw8RAtKdsig4HzGJFgji,EXITED,1,-0.1085364066,-0.2507453566,0.4328551006,0.4057971014,0.5942028986,LOSS_10_TO_20,73,69,0,0,4,67,2,567,"null","null"
DQCQ69kvQuubyegwSTa1m9pYbtxPZY8KAUouzgZyf6fX,ACTIVE,0,-0.1087600023,-0.2293263309,0.4742586772,0.2705882353,0.6,LOSS_10_TO_20,612,340,0,0,316,295,1,568,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
FkFnvr1wG7CeSaodFMh1rMf1bDtAy3E4o5jz4J8dEviq,EXITED,1,-0.1089073723,-0.192812576,0.5648354198,0.3050847458,0.6949152542,LOSS_10_TO_20,71,59,4,0.05633802817,9,58,4,569,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
C1rqLvf3yRwX3Xbywtp3ioZg2Y4STTHgZCd94QhY3fra,ACTIVE,0,-0.1089225299,-0.3290193693,0.3310520293,0.6,0.4,LOSS_10_TO_20,5,5,0,0,0,5,0,570,"null","null"
4RRgKWzVCPC7emNQsTKQX4XKq3fQ67oZv9ZN27S7Ayk6,EXITED,1,-0.1091344827,-0.3063798893,0.3562064173,0.375,0.625,LOSS_10_TO_20,9,8,0,0,1,8,0,571,"null","null"
DiVyge7BVnt6o2HTsVLewcuLqStaRBP6jnMGrLzA1kd5,ACTIVE,0,-0.1113226572,-0.4347061315,0.2560871567,0.3636363636,0.5454545455,LOSS_10_TO_20,11,11,0,0,2,9,0,572,"null","null"
8XRXx9U3Drv2YeW3rwe5XNSyxLFrzH8cSYq5AKPFs9yb,ACTIVE,0,-0.1123401243,-0.4240239357,0.2649381672,0.1,0.7,LOSS_10_TO_20,10,10,0,0,2,8,0,573,"null","null"
EdhGognXvJVoE8NDbNMFVx7svWafEe3ryVduapVpTpH9,ACTIVE,0,-0.1125948214,-0.3171651694,0.3550037401,0.380952381,0.619047619,LOSS_10_TO_20,244,231,0,0,13,218,13,574,"null","null"
HCbMQ4LNczSedVs4zKe2mZzBaHk3jSmbP3kTtQscayBC,EXITED,1,-0.1135494981,-0.3450871183,0.3290458903,0.375,0.625,LOSS_10_TO_20,10,8,0,0,2,8,0,575,"null","null"
3Mh6DXygfgaeK7fHQPJDaGwnhGireMGAkodACytNr5aP,EXITED,1,-0.1141618695,-0.6163167674,0.1852324577,0.4,0.6,LOSS_10_TO_20,5,5,0,0,0,4,1,576,"null","null"
F3ekSV9mMQ6vRuK59u5G93uBRpdxN81ywBFVu1vRSPRB,EXITED,1,-0.1143479173,-0.3440565047,0.3323521448,0.4193548387,0.5806451613,LOSS_10_TO_20,35,31,0,0,4,29,2,577,"null","null"
ZnetAQR83zCAESKvAzTL6F6kgQpqs9ipoxE3WRfYRfF,EXITED,1,-0.1151187994,-0.4515320017,0.2549515847,0.4210526316,0.3157894737,LOSS_10_TO_20,22,19,0,0,3,18,1,578,"null","null"
DRRKBq4hJmswKk244Arge5KXtCyocw1qJtMgCLZB45g6,ACTIVE,0,-0.116668824,-0.3080359948,0.3787506198,0.2678571429,0.7321428571,LOSS_10_TO_20,57,56,0,0,1,52,4,579,"null","null"
GT7W8ZMuDH8Bg7F2QuXaM4ohYYWXukqmv2d5oEwkR3Xv,EXITED,1,-0.1169709971,-0.3279872423,0.3566327648,0.3636363636,0.6363636364,LOSS_10_TO_20,11,11,0,0,0,11,0,580,"null","null"
GRMZMesViCFNFtXkEjFvp7XJu9V3XBUNUa8hjG7V136u,EXITED,1,-0.1175169499,-0.3051720095,0.3850843009,0.3125,0.6875,LOSS_10_TO_20,194,144,0,0,50,139,5,581,"null","null"
E4dMm2otciLe9Rf8KcsUbPQ6KFfXikRKSLryb2CyScnz,ACTIVE,0,-0.117927758,-0.1748404753,0.6744877452,0.3333333333,0.6666666667,LOSS_10_TO_20,8,6,0,0,3,4,1,582,"null","null"
DLfTGnmAtrZ7miywS4U8CLVNiAVuCtjLq2ef6ifZKw2N,EXITED,1,-0.1197094605,-0.7647386656,0.1565364299,0.125,0.875,LOSS_10_TO_20,15,8,0,0,7,7,1,583,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
8XrVdKdprdsx1SLhTVSbEtCZB7YCP1pvUzbE5pbNNPfZ,ACTIVE,0,-0.1200645722,-0.3528502215,0.3402706441,0.1935483871,0.8064516129,LOSS_10_TO_20,40,31,0,0,9,30,1,584,"null","null"
3HpTJ4WVy3ZRvfg1Q9R6ieb9W6nqReBJk2KhTweYCoMK,ACTIVE,0,-0.1209713201,-1.474188508,0.08205960052,0,0.8,LOSS_10_TO_20,5,5,0,0,0,5,0,585,"null","null"
9J2QD7qyBMvBcEQVdDsagJ4PchVFnPAAj3qnkXCmEQtK,ACTIVE,0,-0.1223957518,-0.3512423066,0.3484652887,0.305785124,0.6776859504,LOSS_10_TO_20,121,121,0,0,5,113,3,586,"null","null"
A8p623tKDL4XThmUjRKKScYy3PQivzN5TaitQLY2KPPA,ACTIVE,0,-0.1227519891,-0.5794537293,0.2118408821,0.3333333333,0.6666666667,LOSS_10_TO_20,6,6,0,0,0,6,0,587,"null","null"
6RiQHAHqwuve2SHykeo1sat8rS3nUXjW9Zsejpp65krj,EXITED,1,-0.1231155222,-0.2818771586,0.4367701263,0.387755102,0.612244898,LOSS_10_TO_20,63,49,0,0,14,46,3,588,"null","null"
HJCjBMEqTVAiyvrg5joNNciez4yGXrJVyfYEg5bfueu9,EXITED,1,-0.1240528545,-0.3198535167,0.3878427094,0.43,0.55,LOSS_10_TO_20,107,100,1,0.009345794393,8,98,1,589,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
8CTdsmQx91sx8LByvSMxcuaDLinM2gJrinz5wEomJk25,EXITED,1,-0.1249975632,-0.4760697353,0.2625614568,0.3333333333,0.6666666667,LOSS_10_TO_20,22,12,0,0,10,11,1,590,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
Cds4cSu6qYp5HH4gh4zygfsbYt3GNsDjng62Nww8HkVK,EXITED,1,-0.1250336261,-0.3316689064,0.3769832615,0.2058823529,0.7647058824,LOSS_10_TO_20,35,34,0,0,3,32,0,591,"null","null"
5YjDhaAWk9T7x1MmXY5NqNJwqN59TTAYg3oCy65LbupU,EXITED,1,-0.1256269354,-0.4168028253,0.3014061513,0.3571428571,0.6071428571,LOSS_10_TO_20,31,28,0,0,3,28,0,592,"null","null"
Lsd5KNoKu2jCMHtJRJn4YEWv8K2rxW1JzssvfRKWjzp,ACTIVE,0,-0.1260592733,-0.3300192284,0.381975541,0.28125,0.71875,LOSS_10_TO_20,36,32,0,0,4,32,0,593,"null","null"
FLd26yVVErk6T3VgBs2MHgGHXVx6tYNYPWpEWrQhZqQt,EXITED,1,-0.1269778037,-0.3065143136,0.4142638631,0.1818181818,0.8181818182,LOSS_10_TO_20,55,55,0,0,0,55,0,594,"null","null"
7u9Z2JYzq7tzQi1EWdPSVcoJEXi16aUjiW5pBNmy2yyk,EXITED,1,-0.1273148551,-0.3896131588,0.3267724721,0.4545454545,0.5454545455,LOSS_10_TO_20,24,22,0,0,2,22,0,595,"null","null"
3JmAbLwDqtfWu2oeyLrBfFgk9bUWVrLJer7MrAhnDbmY,ACTIVE,0,-0.1300330367,-0.5535565051,0.2349047216,0.03703703704,0.8148148148,LOSS_10_TO_20,30,27,0,0,5,25,0,596,"null","null"
B5xWga2vne2jZ6t5FR3Mu9oLPaAWMJXw8i7G2EQgibE5,EXITED,1,-0.1305124355,-0.3966211405,0.3290607134,0.2857142857,0.6428571429,LOSS_10_TO_20,14,14,0,0,0,13,1,597,"null","null"
GMxZkESoPn3xrVCnrXcQkRJjjvrpLYr4b1jgdn5ppLca,ACTIVE,0,-0.1317721394,-0.3044802201,0.432777339,0.2941176471,0.7058823529,LOSS_10_TO_20,38,34,1,0.02631578947,3,35,0,598,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
Eb8AywqhkTVcYqSW22YeLaus75XN3MFReTgwiE2gyvwr,EXITED,1,-0.1352016979,-0.4176627576,0.3237102075,0.4375,0.5,LOSS_10_TO_20,18,16,0,0,2,16,0,599,"null","null"
B7irEJTaF6pvWrnt8Qw33tkU2QRoqXxrxbUM4XKaw1pu,ACTIVE,0,-0.1355228775,-0.2021311383,0.6704700651,0.3976261128,0.5934718101,LOSS_10_TO_20,401,337,10,0.02493765586,58,328,15,600,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
Hbi1ubruHkQdX52uDewnCjeHtxsLoCXTnsBMPJZyxn28,EXITED,1,-0.1363368769,-0.3500676431,0.389458665,0.285,0.715,LOSS_10_TO_20,489,400,1,0.002044989775,88,386,15,601,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
G63pEnXznyM7wycfetMD8QDftSyhPsqo2rHrX87AanCQ,EXITED,1,-0.136497129,-0.3310745981,0.4122851158,0.2885154062,0.7114845938,LOSS_10_TO_20,371,357,0,0,14,352,5,602,"null","null"
B3agVdFhGMmYmc3WBfLphLopoCwp4RUaDxSLMDLJTChc,EXITED,1,-0.1373045386,-0.3583241764,0.3831852485,0.2340425532,0.7659574468,LOSS_10_TO_20,47,47,0,0,0,47,0,603,"null","null"
BCCpHzdLWfuLWGm27MjeJ8Dd37p8uuRWhr53giiJHovm,ACTIVE,0,-0.1378317612,-0.4086288334,0.337303073,0.3384615385,0.6615384615,LOSS_10_TO_20,86,65,0,0,21,65,0,604,"null","null"
FAMJfE6zUBt54QMETXN68G9vFhwRhFiq4NWuytfZwrqg,ACTIVE,0,-0.1386851896,-0.3283459045,0.4223752687,0.3243243243,0.6486486486,LOSS_10_TO_20,43,37,1,0.02325581395,6,36,1,605,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
8Ep8AtjVvAjRH9V27bxfWzqsSVFRHMjzE3hGCTHb5KUU,EXITED,1,-0.1391384671,-0.1663115784,0.8366132318,0.375,0.5,LOSS_10_TO_20,13,8,0,0,5,8,0,606,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
DKTXrEy9p8XDZ5eJmWzE2Kbm5kaA2waF6mZqRiuL2iHn,EXITED,1,-0.1402786221,-0.3892294679,0.360400827,0.3333333333,0.6666666667,LOSS_10_TO_20,110,96,0,0,14,94,2,607,"null","null"
7iza8Y4nf4E3YWPgDkzoP7J8zwNzjE8YiS5p1naqz6bF,EXITED,1,-0.1410982778,-0.4211149293,0.3350588354,0.4242424242,0.5757575758,LOSS_10_TO_20,41,33,0,0,8,30,3,608,"null","null"
8KSBU7Ro7zJcbjdMdBY9Tdo3MVjZMv7RsDB3vWN9t5bm,ACTIVE,0,-0.1411413175,-0.2471954716,0.5709704817,0.1666666667,0.8333333333,LOSS_10_TO_20,6,6,0,0,0,6,0,609,"null","null"
AdjioNtERNioDAmDQyXKAWfAUDEMzdzFc8PxB74hqhXV,EXITED,1,-0.1422934424,-0.3845490529,0.370026766,0.3157894737,0.6842105263,LOSS_10_TO_20,19,19,0,0,0,19,0,610,"null","null"
ByrZnUKbKTKLRanz8R1PHJPYFSDnrUAsYAWR4AGgdZfx,ACTIVE,0,-0.1434740553,-0.4021498368,0.3567676576,0.5303030303,0.4696969697,LOSS_10_TO_20,73,66,0,0,7,66,0,611,"null","null"
4ZAyaSmk79nwSoeEcMEVLpDCwwMkwZf18SwYBVuL34Ux,EXITED,1,-0.1439184515,-0.5181517296,0.2777534906,0.3636363636,0.6363636364,LOSS_10_TO_20,11,11,0,0,0,10,1,612,"null","null"
7UZnkLTZZTwCJb9W2wzxwHzqJknLVemv3i21DSzAoLoR,EXITED,1,-0.1454737691,-0.3791205876,0.383713715,0.2,0.8,LOSS_10_TO_20,5,5,0,0,0,4,1,613,"null","null"
2FKrdvMsvtidKNWRq8BAXsgr6m85RPD8nwaah7UpQ7SE,ACTIVE,0,-0.1458806436,-0.3991430594,0.3654846055,0.5,0.5,LOSS_10_TO_20,8,8,0,0,0,8,0,614,"null","null"
47iaZxqYFSNrAxP8t4PP2Woejv5gaa5pTDmyJWURttjd,EXITED,1,-0.1461324643,-0.3290683432,0.4440793755,0.2142857143,0.7142857143,LOSS_10_TO_20,15,14,0,0,4,10,1,615,"null","null"
BRtnViaAWDH93MpeHCoaFtUM3GtffQ5PNmuvA2DrFhAy,EXITED,1,-0.1468564732,-0.4957419228,0.2962357356,0.4615384615,0.4615384615,LOSS_10_TO_20,13,13,0,0,1,12,0,616,"null","null"
4JBGDwby4vzW4UjsgWqZwtuvSUX8Uuj45hQ5JFcFT3SX,EXITED,1,-0.148844081,-0.430572033,0.3456891521,0.2,0.8,LOSS_10_TO_20,15,15,0,0,0,14,1,617,"null","null"
3HXAuko8zDEkM2y7JwtA8w8cieBzjHVkCKdYF4gBqj1D,EXITED,1,-0.1499079416,-0.3915638768,0.3828441551,0.2,0.8,LOSS_10_TO_20,15,15,0,0,0,15,0,618,"null","null"
TJxbHojDTjski5thADuQMBMNMw9w6Ub6zce3srLMWy7,ACTIVE,0,-0.1506504552,-0.4033792662,0.3734709932,0.2769230769,0.6923076923,LOSS_10_TO_20,66,65,0,0,9,56,1,619,"null","null"
J6FFSwiL4NXGG4wuqMXCtJzf4k4BCjXNkuMLcYg8iHmK,ACTIVE,0,-0.1510507103,-0.7105854173,0.2125722069,0.2,0.8,LOSS_10_TO_20,10,10,0,0,1,9,0,620,"null","null"
4r41a3A5Q7AigsCW441FppDn2sRZz793KT7qNtyNGtjC,ACTIVE,0,-0.1515477652,-0.336764496,0.4500111117,0.1774193548,0.8225806452,LOSS_10_TO_20,146,124,7,0.04794520548,16,119,11,621,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
AS8yAZsYfEPq5D4G53edvNiTKXpd4BBjC313pVYL9MBR,EXITED,1,-0.1515836046,-0.3460704601,0.4380137056,0.2295081967,0.7704918033,LOSS_10_TO_20,82,61,0,0,22,59,1,622,"null","null"
89uzGviNSSoHNm5fpxfahrtfkH1k6MhN8ZuT5ve4EUKp,ACTIVE,0,-0.1518108792,-0.3024917261,0.5018678731,0.2916666667,0.6666666667,LOSS_10_TO_20,25,24,0,0,6,18,1,623,"null","null"
65qqjM4kwHjGF3RXThwKLjAPfPBxDN22skWKdFVd5tFY,ACTIVE,0,-0.1518561628,-0.6152780559,0.2468090018,0.1,0.8,LOSS_10_TO_20,11,10,0,0,2,9,0,624,"null","null"
9oTxNeA4ePmFZVXjYYjhom9dTgNkXWZLBhZ3vaJPrmnS,EXITED,1,-0.152674217,-0.2125512545,0.7182936529,0.25,0.75,LOSS_10_TO_20,12,12,0,0,0,12,0,625,"null","null"
AtXkpW9GheiAZ6py3oyB2Wh23UrzYYQjkgDz5XmQXDS8,EXITED,1,-0.1537093809,-0.7598713401,0.2022834299,0.3333333333,0.6666666667,LOSS_10_TO_20,7,6,0,0,1,6,0,626,"null","null"
3FYSRwQmC5y2YQtsL21ywBCGR7yBZhU2xmYhv3SqxEj5,EXITED,1,-0.1544351012,-0.6116480757,0.2524901284,0.1428571429,0.5714285714,LOSS_10_TO_20,7,7,0,0,3,4,0,627,"null","null"
FZP9TK69XQAMkad4PhbTJqgitF39RYpKiQk4uHGwpinQ,ACTIVE,0,-0.1548651401,-0.5762854228,0.2687299278,0.1206896552,0.8620689655,LOSS_10_TO_20,80,58,1,0.0125,23,45,12,628,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
7RW8RQw4APmLxGDqergZTQxSYBhddPYeC8vjqqghFrxP,ACTIVE,0,-0.1556344863,-0.4231487587,0.3678008811,0.2916666667,0.7083333333,LOSS_10_TO_20,30,24,0,0,6,22,2,629,"null","null"
Buc6DHLJrWShWE8t6U3GBw2C8n25AwkvmGg7Z6WkbMT7,EXITED,1,-0.1563855137,-0.3408540222,0.4588049532,0.3333333333,0.6666666667,LOSS_10_TO_20,10,9,0,0,1,9,0,630,"null","null"
DTnhR9AVAFdyJF9YAwPDEyooY9uforkLCvmcBmF7rkQK,EXITED,1,-0.157347901,-0.3520326109,0.446969673,0.2941176471,0.7058823529,LOSS_10_TO_20,34,34,0,0,0,34,0,631,"null","null"
HPoaUhmnBEgKzfK1kcEekuf1qiUwVRkHYQdH7Sdcs21V,ACTIVE,0,-0.1581493689,-0.3518860998,0.4494334075,0.2333333333,0.7666666667,LOSS_10_TO_20,35,30,0,0,5,29,1,632,"null","null"
48g3eKPFDpxZwoxJtjURhj7DJy2Y3M38LwKL8ehKPENh,EXITED,1,-0.1583972099,-0.4943753558,0.3203986768,0.1666666667,0.8333333333,LOSS_10_TO_20,6,6,0,0,0,6,0,633,"null","null"
HtpSQ2v8mERbdGfa8RtZmjEmsf3fRkK4G8Cip5Ef2GKj,EXITED,1,-0.1587073354,-0.3561167835,0.4456609258,0.28,0.72,LOSS_10_TO_20,30,25,0,0,5,24,1,634,"null","null"
Qv7HBiCgV1P7MqyhaEmhwj4ujYEMZShvzzch24HezGC,ACTIVE,0,-0.1591246742,-0.5103880763,0.3117719271,0.4,0.6,LOSS_10_TO_20,6,5,0,0,1,3,2,635,"null","null"
2DsaZPNYHK8UPpGWaThxGE5oK6jiTbveX1afGXaTZTKN,EXITED,1,-0.1593096194,-0.2895393931,0.5502174252,0.2666666667,0.7333333333,LOSS_10_TO_20,33,30,0,0,3,26,4,636,"null","null"
CEPB4CodnYXRDWHfAnzmar52jUkALvC2zuVexZBaqadi,ACTIVE,0,-0.1612307553,-0.4165012568,0.3871074881,0.1,0.9,LOSS_10_TO_20,11,10,0,0,1,10,0,637,"null","null"
HMkqvNgiSYBLuAW7kA2FpAnkSEStDj4zzHLqRoFKZgva,EXITED,1,-0.1620193996,-0.436952021,0.370794485,0.2472324723,0.7527675277,LOSS_10_TO_20,298,271,0,0,27,261,10,638,"null","null"
2NocB6svnxWWEcPXxaax6uZeTaGTYCVRPBSuCHvcasU9,ACTIVE,0,-0.1622002307,-0.5025296923,0.3227674566,0.3125,0.6875,LOSS_10_TO_20,20,16,0,0,5,13,2,639,"null","null"
BUDTpWbfGwNEWfEzjyGswtQbsjNvd6R2CtKy6ELdYZMY,EXITED,1,-0.162255883,-0.3339828166,0.4858210511,0.2,0.8,LOSS_10_TO_20,6,5,0,0,1,5,0,640,"null","null"
C8S2iZug7P5iPYPsHBZom8fJ6fhLEXoK96eEAWqYKqD9,EXITED,1,-0.1624666784,-0.8087687938,0.2008814875,0,1,LOSS_10_TO_20,8,4,0,0,4,4,0,641,참고: 유효한 ROI 토큰 수가 5개 미만임,"null"
6KUy4EMcVdBhrhL1LwdJWQbkRUF49s4e5UoAnWTDyR7v,EXITED,1,-0.1626882737,-0.5027440684,0.323600583,0.4166666667,0.5833333333,LOSS_10_TO_20,14,12,0,0,2,11,1,642,"null","null"
FhbatorqBGgShheYJA7ni5XAcWfE2v5pUgrcxLmijoXE,EXITED,1,-0.162932383,-0.3075282068,0.5298128088,0.4,0.6,LOSS_10_TO_20,12,10,0,0,2,9,1,643,"null","null"
GhttjhF9bLV6nHHxgCfh6ySQLEdt4D19jSLcK4wVo2Ev,EXITED,1,-0.164060418,-0.5925894003,0.2768534468,0.1612903226,0.8387096774,LOSS_10_TO_20,35,31,0,0,4,24,7,644,"null","null"
2VJ7fFQmf1mrP53q2r3ADQKxnEKvHGbBLHnB9oVXeAX1,ACTIVE,0,-0.1651575901,-0.5350473733,0.308678443,0.303030303,0.3939393939,LOSS_10_TO_20,59,33,0,0,39,16,4,645,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
Dpb83c4drLW7M7z9DWWLY9T2ZT9nGs8QQ693RTM2XoZt,EXITED,1,-0.1657345649,-0.551331808,0.3006076604,0.2258064516,0.7419354839,LOSS_10_TO_20,41,31,1,0.0243902439,9,30,2,646,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
AX3SWCrpn42TaiR86GQed1S73XJhaHvKyqVu6k8ThqMd,ACTIVE,0,-0.1660395271,-0.4580629967,0.3624818602,0.3,0.6,LOSS_10_TO_20,10,10,0,0,1,9,0,647,"null","null"
GaiVj3TTr6r4SUN7k7xMmpPgECj1bxSofUamwuU6S7wF,ACTIVE,0,-0.1671930075,-0.313299656,0.5336520624,0.12,0.88,LOSS_10_TO_20,25,25,0,0,0,23,2,648,"null","null"
74TPEhV5RUdMLcN6vTCjy4LCReXS9vVPxEvbPpk1d7FT,ACTIVE,0,-0.1676069171,-0.2626305239,0.6381852137,0.2307692308,0.7692307692,LOSS_10_TO_20,26,26,0,0,0,26,0,649,"null","null"
CNibt9ULytLUEwCfhUFPrtXnZifrarP1hiXmYPKkTV1R,ACTIVE,0,-0.1699904091,-0.3448801937,0.4928969893,0.5238095238,0.4761904762,LOSS_10_TO_20,45,42,0,0,3,41,1,650,"null","null"
Af46tsPvBuFZvPv13AoYWGi6axhQSMoGdAzJsFZCG3oj,EXITED,1,-0.1740313402,-0.3182290129,0.5468745249,0.4,0.6,LOSS_10_TO_20,14,5,0,0,9,4,1,651,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
6yqfQTmCQQ1sAUQWXmnmF4SPkwD9E8dCmihtotQcps1T,ACTIVE,0,-0.1747252265,-0.3507720655,0.4981161376,0.2647058824,0.7352941176,LOSS_10_TO_20,54,34,0,0,20,32,2,652,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
F5VHLM8L98w2jX5REPvtJimTP8EZYzssmvqZPqQRxgpD,EXITED,1,-0.1753819012,-0.3255665562,0.5386975345,0.5,0.5,LOSS_10_TO_20,8,6,0,0,2,6,0,653,"null","null"
6GXvuxzMV8MSuEeDZZQbTfEPDF1r6ov1STkXT8Q9U86Z,ACTIVE,0,-0.1755698627,-0.3745130451,0.4687950528,0.2784431138,0.7215568862,LOSS_10_TO_20,375,334,16,0.04266666667,25,335,15,654,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
8utVh5xALRQPzzNGyoeC4bRP1Sje8WAqLMSUuDuGg9AB,ACTIVE,0,-0.1770505803,-0.4179593145,0.4236072129,0.2352941176,0.7058823529,LOSS_10_TO_20,20,17,0,0,5,14,1,655,"null","null"
A9ZnUdgedgVHaZfRK31eupLLkLRhChvQUyyCnFZFKTS2,ACTIVE,0,-0.1774017435,-0.4771887883,0.3717642742,0.5,0.5,LOSS_10_TO_20,8,8,0,0,0,8,0,656,"null","null"
FoDx1QqcfdTc6G86xY1tDVe4M1pLXfWaUSsg28fGzxs5,EXITED,1,-0.1775458562,-0.5903115825,0.3007663435,0.2571428571,0.7428571429,LOSS_10_TO_20,69,35,0,0,34,33,2,657,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,"null"
4kodgg22RR42ReYfE3Uqov2A89wQpkxQHryfQCNNxBen,EXITED,1,-0.177655304,-0.4070759126,0.4364181188,0.3076923077,0.6923076923,LOSS_10_TO_20,78,65,1,0.01282051282,12,64,2,658,"null",참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
E8UxbBaBMBdisM2jJN7h4tFPKmNhJ6HhicWQtiaTHiXJ,ACTIVE,0,-0.1778623751,-0.5437974595,0.327074671,0.2307692308,0.7692307692,LOSS_10_TO_20,13,13,0,0,0,13,0,659,"null","null"
3vT1x9NxP1fPotXCVM8eppfhWQCnsm5RW7hUzZfUTuSS,EXITED,1,-0.1790320503,-0.7052179206,0.2538676984,0.1538461538,0.8076923077,LOSS_10_TO_20,28,26,0,0,4,24,0,660,"null","null"
6ao7fhbHgY5ZEkQh8Hk28M2mSkBcN95FdrBTmveaNhiq,EXITED,1,-0.1791964435,-0.3837855522,0.4669181592,0.3098591549,0.6901408451,LOSS_10_TO_20,81,71,0,0,10,67,4,661,"null","null"
CLEYuXuMZpAU8uXAWRLJpzyoRijPyUgWRg11FNyaq5Rr,EXITED,1,-0.1793624888,-0.434704671,0.4126076869,0.3846153846,0.6153846154,LOSS_10_TO_20,47,39,0,0,8,31,8,662,"null","null"
8bo96vwT77sE3Q9yVBvzfUFH9TMgvsHMuSNyjd8FwSsW,ACTIVE,0,-0.1795828647,-0.4869271394,0.3688084934,0.2307692308,0.7692307692,LOSS_10_TO_20,23,13,2,0.08695652174,8,15,0,663,참고: 30% 이상의 토큰에 대해 ROI를 계산할 수 없음,참고: 일부 토큰은 2025년 1월 이전에 구매되었을 수 있으며, 이는 기대 ROI 계산에서 제외됨
